FIPS,Name of Area,Qualifying Name,State/U.S.-Abbreviation (USPS),Summary Level,Geographic Component,File Identification,Logical Record Number,US,Region,Division,State (Census Code),State (FIPS),County,County Subdivision (FIPS),Place (FIPS Code),Place (State FIPS + Place FIPS),Census Tract,Block Group,Geographic Identifier,Tribal Tract,Tribal Block Group,Area (Land),Area (Water),Housing Units:,Housing Units: Occupied,Housing Units: Vacant,Vacant Housing Units:,Vacant Housing Units: for Rent,Vacant Housing Units: for Sale Only,Vacant Housing Units: Other Vacant,Occupied Housing Units,Occupied Housing Units: Built 2014 or Later,Occupied Housing Units: Built 2010 to 2013,Occupied Housing Units: Built 2000 to 2009,Occupied Housing Units: Built 1990 to 1999,Occupied Housing Units: Built 1980 to 1989,Occupied Housing Units: Built 1970 to 1979,Occupied Housing Units: Built 1960 to 1969,Occupied Housing Units: Built 1950 to 1959,Occupied Housing Units: Built 1940 to 1949,Occupied Housing Units: Built 1939 or Earlier,Median Gross Rent
Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A10044_001,SE_A10044_002,SE_A10044_003,SE_A10047_001,SE_A10047_002,SE_A10047_003,SE_A10047_004,SE_A10055_001,SE_A10055_002,SE_A10055_003,SE_A10055_004,SE_A10055_005,SE_A10055_006,SE_A10055_007,SE_A10055_008,SE_A10055_009,SE_A10055_010,SE_A10055_011,SE_A18009_001
4.2101E+11,"Block Group 1, Census Tract 348.02, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 348.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17617,,,,,42,101,,,,34802,1,15000US421010348021,,,311240,8014,1108,993,115,115,0,37,78,993,0,0,86,210,86,200,160,149,102,0,1004
4.2101E+11,"Block Group 2, Census Tract 348.02, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 348.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17618,,,,,42,101,,,,34802,2,15000US421010348022,,,496205,0,693,603,90,90,38,0,52,603,0,50,0,10,0,110,31,339,26,37,795
4.2101E+11,"Block Group 3, Census Tract 348.02, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 348.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17619,,,,,42,101,,,,34802,3,15000US421010348023,,,424737,0,422,422,0,0,0,0,0,422,0,0,44,0,0,5,17,356,0,0,
4.2101E+11,"Block Group 1, Census Tract 348.03, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 348.03, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17620,,,,,42,101,,,,34803,1,15000US421010348031,,,718280,7209,425,425,0,0,0,0,0,425,0,0,0,0,0,21,65,313,12,14,
4.2101E+11,"Block Group 2, Census Tract 348.03, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 348.03, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17621,,,,,42,101,,,,34803,2,15000US421010348032,,,385594,54,937,809,128,128,27,9,92,809,0,0,0,7,24,92,313,305,48,20,1081
4.2101E+11,"Block Group 3, Census Tract 348.03, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 348.03, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17622,,,,,42,101,,,,34803,3,15000US421010348033,,,167659,758,301,301,0,0,0,0,0,301,0,0,0,13,19,24,26,149,62,8,858
4.2101E+11,"Block Group 1, Census Tract 349, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 349, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17623,,,,,42,101,,,,34900,1,15000US421010349001,,,1034817,0,405,377,28,28,0,28,0,377,0,0,0,0,0,51,139,174,13,0,733
4.2101E+11,"Block Group 2, Census Tract 349, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 349, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17624,,,,,42,101,,,,34900,2,15000US421010349002,,,385298,0,873,831,42,42,0,13,29,831,0,0,11,0,24,51,445,182,106,12,937
4.2101E+11,"Block Group 3, Census Tract 349, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 349, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17625,,,,,42,101,,,,34900,3,15000US421010349003,,,232893,0,470,413,57,57,25,0,32,413,0,0,0,63,0,43,111,81,69,46,1009
4.2101E+11,"Block Group 4, Census Tract 349, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 349, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17626,,,,,42,101,,,,34900,4,15000US421010349004,,,291032,0,513,463,50,50,50,0,0,463,0,0,0,58,37,72,131,65,67,33,775
4.2101E+11,"Block Group 1, Census Tract 351, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 351, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17627,,,,,42,101,,,,35100,1,15000US421010351001,,,481614,2361,1047,1047,0,0,0,0,0,1047,0,0,46,25,198,525,104,26,15,108,1482
4.2101E+11,"Block Group 2, Census Tract 351, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 351, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17628,,,,,42,101,,,,35100,2,15000US421010351002,,,515828,663657,1456,1293,163,163,17,48,98,1293,0,18,0,114,534,438,83,63,0,43,1267
4.2101E+11,"Block Group 1, Census Tract 352, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 352, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17629,,,,,42,101,,,,35200,1,15000US421010352001,,,1032812,27863,830,778,52,52,24,0,28,778,0,0,0,29,48,408,99,170,0,24,965
4.2101E+11,"Block Group 2, Census Tract 352, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 352, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17630,,,,,42,101,,,,35200,2,15000US421010352002,,,394203,0,276,269,7,7,0,0,7,269,0,0,38,35,28,77,7,58,0,26,
4.2101E+11,"Block Group 3, Census Tract 352, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 352, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17631,,,,,42,101,,,,35200,3,15000US421010352003,,,411249,0,663,559,104,104,25,25,54,559,0,17,18,0,55,8,188,95,118,60,1022
4.2101E+11,"Block Group 1, Census Tract 353.01, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 353.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17632,,,,,42,101,,,,35301,1,15000US421010353011,,,524869,3264,977,921,56,56,0,0,56,921,0,0,12,59,187,95,391,139,8,30,1116
4.2101E+11,"Block Group 2, Census Tract 353.01, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 353.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17633,,,,,42,101,,,,35301,2,15000US421010353012,,,676744,33709,767,757,10,10,0,0,10,757,0,0,0,0,0,51,569,89,30,18,1170
4.2101E+11,"Block Group 3, Census Tract 353.01, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 353.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17634,,,,,42,101,,,,35301,3,15000US421010353013,,,173609,0,277,277,0,0,0,0,0,277,0,0,0,0,13,177,49,34,0,4,1095
4.2101E+11,"Block Group 1, Census Tract 353.02, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 353.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17635,,,,,42,101,,,,35302,1,15000US421010353021,,,352099,2934,895,868,27,27,27,0,0,868,0,0,0,60,71,194,382,145,11,5,1108
4.2101E+11,"Block Group 2, Census Tract 353.02, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 353.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17636,,,,,42,101,,,,35302,2,15000US421010353022,,,1146542,14358,1080,1045,35,35,0,0,35,1045,8,0,0,24,48,204,554,145,41,21,1006
4.2101E+11,"Block Group 1, Census Tract 355, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 355, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17637,,,,,42,101,,,,35500,1,15000US421010355001,,,706608,0,994,994,0,0,0,0,0,994,0,0,0,35,30,306,341,251,17,14,1132
4.2101E+11,"Block Group 2, Census Tract 355, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 355, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17638,,,,,42,101,,,,35500,2,15000US421010355002,,,537129,0,800,800,0,0,0,0,0,800,12,0,14,0,48,231,219,128,64,84,868
4.2101E+11,"Block Group 3, Census Tract 355, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 355, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17639,,,,,42,101,,,,35500,3,15000US421010355003,,,1046316,1067,1181,1048,133,133,51,0,82,1048,0,0,102,35,78,249,440,83,30,31,876
4.2101E+11,"Block Group 1, Census Tract 356.01, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 356.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17640,,,,,42,101,,,,35601,1,15000US421010356011,,,846950,8932,885,800,85,85,85,0,0,800,0,0,16,125,284,63,196,101,15,0,3067
4.2101E+11,"Block Group 2, Census Tract 356.01, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 356.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17641,,,,,42,101,,,,35601,2,15000US421010356012,,,527727,0,760,689,71,71,0,71,0,689,0,0,0,32,11,72,265,279,30,0,1258
4.2101E+11,"Block Group 3, Census Tract 356.01, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 356.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17642,,,,,42,101,,,,35601,3,15000US421010356013,,,370002,0,251,251,0,0,0,0,0,251,0,0,0,0,0,0,102,134,0,15,
4.2101E+11,"Block Group 4, Census Tract 356.01, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 356.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17643,,,,,42,101,,,,35601,4,15000US421010356014,,,285028,3566,569,553,16,16,0,16,0,553,0,0,18,87,178,150,45,14,0,61,777
4.2101E+11,"Block Group 1, Census Tract 356.02, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 356.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17644,,,,,42,101,,,,35602,1,15000US421010356021,,,534918,1158,486,479,7,7,7,0,0,479,0,0,23,18,12,41,217,125,25,18,1204
4.2101E+11,"Block Group 2, Census Tract 356.02, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 356.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17645,,,,,42,101,,,,35602,2,15000US421010356022,,,859950,705,810,759,51,51,20,31,0,759,0,0,67,29,88,104,220,208,36,7,1137
4.2101E+11,"Block Group 1, Census Tract 357.01, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 357.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17646,,,,,42,101,,,,35701,1,15000US421010357011,,,363629,718,991,951,40,40,40,0,0,951,9,0,6,97,51,184,389,183,0,32,901
4.2101E+11,"Block Group 2, Census Tract 357.01, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 357.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17647,,,,,42,101,,,,35701,2,15000US421010357012,,,234996,0,961,961,0,0,0,0,0,961,0,0,0,54,97,243,304,195,27,41,922
4.2101E+11,"Block Group 1, Census Tract 357.02, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 357.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17648,,,,,42,101,,,,35702,1,15000US421010357021,,,1237684,0,624,534,90,90,23,0,67,534,0,0,0,8,37,146,320,18,0,5,959
4.2101E+11,"Block Group 2, Census Tract 357.02, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 357.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17649,,,,,42,101,,,,35702,2,15000US421010357022,,,321465,0,1173,1063,110,110,0,0,110,1063,0,0,0,7,84,305,543,70,14,40,990
4.2101E+11,"Block Group 1, Census Tract 358, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 358, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17650,,,,,42,101,,,,35800,1,15000US421010358001,,,881534,0,1304,1271,33,33,0,0,33,1271,0,0,0,13,38,316,576,245,83,0,1014
4.2101E+11,"Block Group 2, Census Tract 358, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 358, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17651,,,,,42,101,,,,35800,2,15000US421010358002,,,491899,2013,506,457,49,49,0,0,49,457,0,0,14,0,0,220,189,26,0,8,900
4.2101E+11,"Block Group 3, Census Tract 358, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 358, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17652,,,,,42,101,,,,35800,3,15000US421010358003,,,384323,0,485,485,0,0,0,0,0,485,0,0,0,0,6,153,226,83,0,17,
4.2101E+11,"Block Group 1, Census Tract 359, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 359, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17653,,,,,42,101,,,,35900,1,15000US421010359001,,,777759,0,1284,1208,76,76,0,0,76,1208,0,0,0,45,92,246,375,320,43,87,329
4.2101E+11,"Block Group 2, Census Tract 359, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 359, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17654,,,,,42,101,,,,35900,2,15000US421010359002,,,1466958,2511,962,962,0,0,0,0,0,962,0,0,0,93,255,51,295,234,27,7,1068
4.2101E+11,"Block Group 1, Census Tract 360, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 360, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17655,,,,,42,101,,,,36000,1,15000US421010360001,,,2043084,638,1172,1113,59,59,0,18,41,1113,9,0,82,81,109,110,466,182,8,66,755
4.2101E+11,"Block Group 1, Census Tract 361, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 361, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17656,,,,,42,101,,,,36100,1,15000US421010361001,,,447680,7138,464,340,124,124,93,0,31,340,10,0,10,86,31,86,21,79,17,0,1207
4.2101E+11,"Block Group 2, Census Tract 361, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 361, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17657,,,,,42,101,,,,36100,2,15000US421010361002,,,417638,0,349,259,90,90,0,64,26,259,0,0,0,0,0,0,18,229,12,0,
4.2101E+11,"Block Group 3, Census Tract 361, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 361, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17658,,,,,42,101,,,,36100,3,15000US421010361003,,,365114,0,772,707,65,65,0,39,26,707,0,0,22,0,75,0,512,68,14,16,1181
4.2101E+11,"Block Group 1, Census Tract 362.01, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 362.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17659,,,,,42,101,,,,36201,1,15000US421010362011,,,251650,7357,770,711,59,59,18,0,41,711,0,0,0,55,43,238,297,55,23,0,1157
4.2101E+11,"Block Group 2, Census Tract 362.01, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 362.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17660,,,,,42,101,,,,36201,2,15000US421010362012,,,398629,7838,302,282,20,20,0,0,20,282,0,0,0,8,7,69,136,24,0,38,
4.2101E+11,"Block Group 3, Census Tract 362.01, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 362.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17661,,,,,42,101,,,,36201,3,15000US421010362013,,,243055,0,540,451,89,89,0,40,49,451,0,0,0,14,92,103,162,14,38,28,1013
4.2101E+11,"Block Group 4, Census Tract 362.01, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 362.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17662,,,,,42,101,,,,36201,4,15000US421010362014,,,138595,0,493,474,19,19,0,19,0,474,0,0,0,0,71,126,265,12,0,0,1139
4.2101E+11,"Block Group 1, Census Tract 362.02, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 362.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17663,,,,,42,101,,,,36202,1,15000US421010362021,,,248988,2329,748,642,106,106,0,0,106,642,0,0,0,0,86,108,261,135,45,7,1075
4.2101E+11,"Block Group 2, Census Tract 362.02, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 362.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17664,,,,,42,101,,,,36202,2,15000US421010362022,,,308425,0,620,620,0,0,0,0,0,620,0,0,0,0,45,170,299,106,0,0,1594
4.2101E+11,"Block Group 3, Census Tract 362.02, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 362.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17665,,,,,42,101,,,,36202,3,15000US421010362023,,,327731,0,476,476,0,0,0,0,0,476,0,0,0,14,0,28,148,267,19,0,
4.2101E+11,"Block Group 4, Census Tract 362.02, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 362.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17666,,,,,42,101,,,,36202,4,15000US421010362024,,,230971,0,611,611,0,0,0,0,0,611,0,0,0,70,47,240,188,53,13,0,
4.2101E+11,"Block Group 1, Census Tract 362.03, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 362.03, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17667,,,,,42,101,,,,36203,1,15000US421010362031,,,429482,0,645,568,77,77,50,0,27,568,0,0,0,0,26,80,140,227,59,36,719
4.2101E+11,"Block Group 2, Census Tract 362.03, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 362.03, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17668,,,,,42,101,,,,36203,2,15000US421010362032,,,262641,13445,358,358,0,0,0,0,0,358,0,0,0,48,8,103,116,75,8,0,
4.2101E+11,"Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17669,,,,,42,101,,,,36203,3,15000US421010362033,,,783373,54575,891,859,32,32,0,23,9,859,0,0,0,12,21,177,366,196,0,87,
4.2101E+11,"Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17670,,,,,42,101,,,,36301,1,15000US421010363011,,,1939255,61933,756,708,48,48,0,0,48,708,0,0,0,12,20,144,450,65,8,9,1096
4.2101E+11,"Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17671,,,,,42,101,,,,36301,2,15000US421010363012,,,383477,4142,586,559,27,27,0,27,0,559,0,0,0,185,45,15,259,39,8,8,
4.2101E+11,"Block Group 1, Census Tract 363.02, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 363.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17672,,,,,42,101,,,,36302,1,15000US421010363021,,,199922,0,671,637,34,34,34,0,0,637,0,0,0,10,0,161,354,89,0,23,1179
4.2101E+11,"Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17673,,,,,42,101,,,,36302,2,15000US421010363022,,,302774,0,696,578,118,118,29,20,69,578,0,0,0,18,0,65,269,226,0,0,989
4.2101E+11,"Block Group 1, Census Tract 363.03, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 363.03, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17674,,,,,42,101,,,,36303,1,15000US421010363031,,,1775917,0,914,792,122,122,61,0,61,792,0,0,0,15,0,87,572,101,0,17,1267
4.2101E+11,"Block Group 2, Census Tract 363.03, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 363.03, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17675,,,,,42,101,,,,36303,2,15000US421010363032,,,192954,0,486,466,20,20,0,0,20,466,0,0,0,0,0,27,386,35,18,0,
4.2101E+11,"Block Group 3, Census Tract 363.03, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 363.03, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17676,,,,,42,101,,,,36303,3,15000US421010363033,,,223735,0,567,553,14,14,0,0,14,553,0,0,12,0,16,0,457,68,0,0,
4.2101E+11,"Block Group 4, Census Tract 363.03, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 363.03, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17677,,,,,42,101,,,,36303,4,15000US421010363034,,,363255,0,470,470,0,0,0,0,0,470,0,0,0,0,0,14,299,118,21,18,
4.2101E+11,"Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17678,,,,,42,101,,,,36400,1,15000US421010364001,,,4501110,8014,209,209,0,0,0,0,0,209,34,77,33,5,26,10,0,0,9,15,
4.2101E+11,"Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17679,,,,,42,101,,,,36501,1,15000US421010365011,,,893861,5094,1056,1007,49,49,0,12,37,1007,0,0,11,41,58,469,302,108,0,18,1080
4.2101E+11,"Block Group 2, Census Tract 365.01, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 365.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17680,,,,,42,101,,,,36501,2,15000US421010365012,,,679132,0,857,857,0,0,0,0,0,857,0,0,0,169,78,175,178,210,11,36,940
4.2101E+11,"Block Group 3, Census Tract 365.01, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 365.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17681,,,,,42,101,,,,36501,3,15000US421010365013,,,243100,2074,448,410,38,38,38,0,0,410,0,0,20,106,139,51,55,16,11,12,996
4.2101E+11,"Block Group 1, Census Tract 365.02, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 365.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17682,,,,,42,101,,,,36502,1,15000US421010365021,,,721925,0,977,937,40,40,0,0,40,937,0,0,0,46,199,304,160,157,45,26,1088
4.2101E+11,"Block Group 2, Census Tract 365.02, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 365.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17683,,,,,42,101,,,,36502,2,15000US421010365022,,,1011264,0,450,450,0,0,0,0,0,450,0,0,15,45,39,39,192,81,15,24,1131
4.2101E+11,"Block Group 1, Census Tract 366, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 366, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17684,,,,,42,101,,,,36600,1,15000US421010366001,,,1004313,1426278,1556,1177,379,379,109,78,192,1177,50,88,459,107,189,60,0,38,0,186,2305
4.2101E+11,"Block Group 1, Census Tract 367, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 367, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17685,,,,,42,101,,,,36700,1,15000US421010367001,,,592926,0,1051,967,84,84,15,0,69,967,34,58,154,54,30,52,43,24,25,493,1787
4.2101E+11,"Block Group 2, Census Tract 367, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 367, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17686,,,,,42,101,,,,36700,2,15000US421010367002,,,209043,0,665,575,90,90,15,0,75,575,45,39,47,45,60,62,35,69,0,173,1500
4.2101E+11,"Block Group 1, Census Tract 369, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 369, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17687,,,,,42,101,,,,36900,1,15000US421010369001,,,457980,27385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.2101E+11,"Block Group 2, Census Tract 369, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 369, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17688,,,,,42,101,,,,36900,2,15000US421010369002,,,1014661,136910,14,14,0,0,0,0,0,14,0,0,0,6,8,0,0,0,0,0,
4.2101E+11,"Block Group 3, Census Tract 369, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 369, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17689,,,,,42,101,,,,36900,3,15000US421010369003,,,386518,28988,757,658,99,99,37,0,62,658,62,66,236,12,10,0,29,0,47,196,2421
4.2101E+11,"Block Group 1, Census Tract 372, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 372, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17690,,,,,42,101,,,,37200,1,15000US421010372001,,,233564,0,455,441,14,14,0,0,14,441,0,0,38,15,9,11,45,44,100,179,
4.2101E+11,"Block Group 2, Census Tract 372, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 372, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17691,,,,,42,101,,,,37200,2,15000US421010372002,,,198371,0,657,625,32,32,0,0,32,625,0,0,0,0,3,14,105,109,106,288,1311
4.2101E+11,"Block Group 3, Census Tract 372, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 372, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17692,,,,,42,101,,,,37200,3,15000US421010372003,,,58546,0,347,322,25,25,0,0,25,322,0,0,0,0,0,12,36,90,28,156,1551
